433760 Nezami   AZERBAIJAN
433968 Ilya Ehrenburg   UKRAINE
433996 Ignacy Łukasiewicz   Poland
434162 Elton Mayo   AUSTRALIA
434293 Mansur Al-Hallaj   Iran
434320 Sigebert I   Unknown
434668 John Boyd Dunlop   UNITED KINGDOM
434770 Vincenzo Scamozzi   ITALY
434931 Alain Juppé   FRANCE
434932 Édouard Balladur   TURKEY
434935 Giuliano Amato   ITALY
435368 Janick Gers   UNITED KINGDOM
435391 Mehmet Ali Talat   Cyprus
435558 Pat Cash   AUSTRALIA
435706 Nikolai Vavilov   Russia
435986 Bill Goldberg   UNITED STATES
436261 Sirimavo Bandaranaike   SRI LANKA
436888 Pope Conon   ITALY
437003 Andrija Mohorovičić   Croatia
437099 Erik Erikson   Germany
437273 Muawiya II   Unknown
437302 Marwan I   Unknown
437338 Al-Walid I   Unknown
437373 Umar II   Saudi Arabia
437395 Hisham ibn Abd al-Malik   Unknown
437629 Jens Christian Skou   DENMARK
438044 `Abbas ibn `Abd al-Muttalib   Unknown
598464 Chazz Palminteri   UNITED STATES
438447 Annette Bening   UNITED STATES
438638 Ben Johnson   Jamaica
438904 Jason Reso   CANADA
439058 Yellow Emperor   CHINA
439249 Shelton Benjamin   UNITED STATES
439365 Helmuth von Moltke the Elder   Germany
439369 Helmuth von Moltke the Younger   Germany
439458 Charles-Valentin Alkan   FRANCE
439501 Prince Carl Philip, Duke of Värmland   Sweden
439508 Princess Madeleine, Duchess of Hälsingland and Gästrikland   Sweden
439561 Pope Adeodatus II   ITALY
439567 Pope Donus   ITALY
439650 Pope Sisinnius   Syria
439863 Martin Heinrich Klaproth   Germany
604244 Anne Hathaway   UNITED STATES
440115 Erich von Falkenhayn   Poland
440244 Jalal Talabani   Iraq
441574 Horloogiyn Choybalsan   Mongolia
441860 János Kádár   Croatia
442146 Mary, Crown Princess of Denmark   Australia
442148 Jehoiakim   Unknown
442291 John Harsanyi   HUNGARY
442309 Jan Garbarek   NORWAY
442682 Magnus Carlsen   Norway
442778 Marie-Adélaïde, Grand Duchess of Luxembourg   Luxembourg
442798 Charlotte, Grand Duchess of Luxembourg   Luxembourg
442964 Bruno Ganz   SWITZERLAND
443089 Maurice Druon   FRANCE
443561 Norman Schwarzkopf, Jr.   UNITED STATES
444645 Dan Brown   United States
444712 Sergei Mikhailovich Prokudin-Gorskii   Russia
444733 Aleksei Grigorievich Stakhanov   Russia
444872 Miklós Fehér   Hungary
445152 Agostinho Neto   Angola
445390 Bon Scott   UNITED KINGDOM
445486 Khasekhemwy   Unknown
445658 Velupillai Prabhakaran   SRI LANKA
445843 Jean-Jacques Annaud   FRANCE
446029 Huáscar   Unknown
446058 Lou Andreas-Salomé   Russia
446099 John Terry   UNITED KINGDOM
446623 Demetrius Vikelas   Greece
446793 Péter Lékó   Serbia
447030 Appian   Egypt
2629332 Kristen Stewart   UNITED STATES
447303 Arpachshad   Unknown
447395 Gackt   JAPAN
447541 Rick Astley   UNITED KINGDOM
447881 Sydney Pollack   UNITED STATES
448554 Shoshenq I   Unknown
3762237 Laura Dern   UNITED STATES
449399 Zakir Hussain   INDIA
449823 Maria Leszczyńska   POLAND
449958 Gustáv Husák   SLOVAKIA
450210 Teresa Teng   Taiwan
450813 Fedor von Bock   Germany
450816 Józef Antoni Poniatowski   AUSTRIA
451052 Attalus III   Unknown
451281 Andrea Bocelli   ITALY
451975 Francisco Solano López   Paraguay
452160 Abdul Qadeer Khan   India
452399 Bourvil   FRANCE
452431 Lavoslav Ružička   CROATIA
452452 Pachacuti   Peru
453137 Bona Sforza   Italy
4513237 Chris Pine   UNITED STATES
453315 Hermann Maier   AUSTRIA
453578 Harold Urey   UNITED STATES
453778 Atahualpa   Ecuador
453929 Huayna Capac   Ecuador
454123 Roberto Carlos da Silva   Brazil
454456 Saint Blaise   Turkey
614519 George Kennedy   UNITED STATES
454891 Ingólfur Arnarson   Unknown
455361 Polycrates   Greece
456611 Piper Perabo   UNITED STATES
456707 Gaston Thorn   LUXEMBOURG
5033761 Elinor Ostrom   UNITED STATES
457106 Hannes Kolehmainen   FINLAND
457180 Ralf Dahrendorf   Germany
457503 Franz Müntefering   Germany
457616 Joseph Black   FRANCE
457623 Paul Ricoeur   FRANCE
457803 Yusuf al-Qaradawi   EGYPT
457822 Heinrich Louis d'Arrest   Germany
457949 Jehoram   Unknown
458158 Shohei Imamura   Japan
458312 Jakob Böhme   Poland
5792809 Angelina Jolie   UNITED STATES
458438 Richard Clayderman   FRANCE
30789871 Sam J. Jones   UNITED STATES
459256 Franka Potente   Germany
459304 Karl Malone   UNITED STATES
459853 Willem de Kooning   NETHERLANDS
5993647 Andrew Garfield   United States
460207 Simon Baker   AUSTRALIA
615995 Devon Aoki   UNITED STATES
460443 Edgar Wallace   UNITED KINGDOM
460888 Nadezhda Konstantinovna Krupskaya   Russia
620635 Julius Axelrod   UNITED STATES
461913 Liaquat Ali Khan   India
462070 Rhona Mitra   UNITED KINGDOM
462166 Teimour Radjabov   Azerbaijan
16160954 James Harden   UNITED STATES
462483 Andrey Vyshinsky   Ukraine
463262 David Wenham   AUSTRALIA
463533 Bill Nighy   UNITED KINGDOM
463819 Fernando Sor   SPAIN
464041 Chlodomer   Unknown
464067 C. Wright Mills   United States
464082 Theudebald   Unknown
464096 Charibert I   Unknown
464109 Guntram   FRANCE
464271 Nina Hagen   Germany
465672 Rasmus Lerdorf   Greenland
465931 Jonathan Ive   UNITED KINGDOM
466093 Sepp Maier   Germany
466207 Nadia Boulanger   FRANCE
175431 John Malkovich   UNITED STATES
18717883 Jodie Foster   UNITED STATES
466991 Mirza Ghulam Ahmad   India
467462 Mikhail Tukhachevsky   Russia
467504 Rubén Darío   NICARAGUA
467668 Satoshi Tajiri   JAPAN
468318 Djimon Hounsou   BENIN
468865 Dietrich Fischer-Dieskau   Germany
468995 Michael Biehn   UNITED STATES
265422 Cindy Crawford   UNITED STATES
469704 Bonnie Wright   UNITED KINGDOM
469851 Jean-Léon Gérôme   FRANCE
470232 Miguel Indurain   SPAIN
470835 René Préval   HAITI
471037 Miep Gies   Austria
471429 Vladimir Prelog   BOSNIA AND HERZEGOVINA
471660 Nâzım Hikmet   Greece
471806 António Guterres   PORTUGAL
472292 Dionysius the Areopagite   Unknown
472353 Adolphe-Charles Adam   FRANCE
472866 Ctesibius of Alexandria   Egypt
472998 Ahaziah of Judah   Israel
473006 Uzziah of Judah   Unknown
473309 Robert Kiyosaki   UNITED STATES
473437 Mylène Farmer   CANADA
473671 Amaziah of Judah   Israel
473752 Sophie Ellis-Bextor   United Kingdom
474459 Jan Kochanowski   POLAND
474724 Gerard Debreu   France
474861 Martin de Porres   PERU
474958 Gerhard Domagk   POLAND
474991 Robert F. Furchgott   UNITED STATES
475093 Otto Fritz Meyerhof   Germany
475100 Giovanni Alfonso Borelli   ITALY
475101 Grigori Alexandrovich Potemkin   Russia
475445 Lothar Matthäus   GERMANY
475734 Antonio Segni   ITALY
475889 Sylvia Kristel   NETHERLANDS
475903 Bruce McLaren   NEW ZEALAND
476044 Tilda Swinton   UNITED KINGDOM
476099 Charlotte Rampling   UNITED KINGDOM
476181 Luisa Diogo   MOZAMBIQUE
476881 Abdou Diouf   Senegal
476992 Mercedes Sosa   Argentina
63517 Bette Davis   United States
477184 Maurice Béjart   FRANCE
478023 Robert Wagner   UNITED STATES
478323 Gennady Zyuganov   Russia
478982 Nikolai Mikhailovich Karamzin   Russia
479273 Dwight Howard   UNITED STATES
479363 Ryan Giggs   UNITED KINGDOM
19394613 Kim Kardashian   UNITED STATES
480014 Alexander Herzen   Russia
480148 Clive Granger   UNITED KINGDOM
480509 Bhaskara   India
481106 Tiglath-Pileser I   Unknown
481604 Chanakya   India
481634 Cillian Murphy   Ireland
481779 John Newcombe   AUSTRALIA
481805 Roy Emerson   Australia
481941 Wendell Meredith Stanley   UNITED STATES
482420 Viktor Chernomyrdin   Russia
482729 Marjane Satrapi   Iran
483097 Vissarion Belinsky   Finland
483149 Gustavo Kuerten   BRAZIL
483150 Valery Chkalov   Russia
483294 Emil Zátopek   Czech Republic
483360 Jared Leto   UNITED STATES
483492 Martin Freeman   UNITED KINGDOM
483554 Marcelo Ríos   CHILE
483765 Robert Patrick   UNITED STATES
20647283 Rachel Bilson   UNITED STATES
484093 Vito Volterra   ITALY
625478 Gilbert Gottfried   UNITED STATES
484143 Otto Wagner   Austria
484172 Fredrik Ljungberg   Sweden
484742 Matti Nykänen   Finland
485323 Wladimir Köppen   Russia
485485 Peter MacNicol   UNITED STATES
485701 Mehmed-paša Sokolović   Bosnia and Herzegovina
486017 Syed Ahmed Khan   INDIA
486217 Richard Rogers   ITALY
486485 Eliezer Ben-Yehuda   Belarus
486649 Anastas Mikoyan   ARMENIA
486704 Shohreh Aghdashloo   Iran
487732 Frank Welker   UNITED STATES
488236 Saskia van Uylenburg   NETHERLANDS
488544 Janica Kostelić   CROATIA
488793 James Caviezel   UNITED STATES
488919 Barabbas   Israel
488957 Eartha Kitt   United States
489002 Melissus of Samos   Greece
489007 Hassan-i-Sabah   Iran
489963 Yevgeny Kafelnikov   Russia
490071 Juan Manuel de Rosas   ARGENTINA
490284 Alexander R. Todd, Baron Todd   UNITED KINGDOM
490997 Carl Ritter   Germany
491357 Sean Bean   United Kingdom
491416 Joseph Freiherr von Eichendorff   Poland
491662 Henry van de Velde   BELGIUM
491714 Gerardus 't Hooft   NETHERLANDS
491723 Martinus J. G. Veltman   NETHERLANDS
492058 Ernesto Geisel   Brazil
492066 Hans-Ulrich Rudel   POLAND
492488 Hicham El Guerrouj   MOROCCO
493129 Warwick Davis   UNITED KINGDOM
493166 Lysias   GREECE
493900 Patrick Swayze   UNITED STATES
494073 Mariza   MOZAMBIQUE
494152 Don Carlo Gesualdo   ITALY
494423 Kārlis Ulmanis   Latvia
494457 Joshua Lederberg   UNITED STATES
494540 Nikolai Yezhov   Russia
494720 Jack Johnson   United States
494743 Hans Fallada   Germany
494770 Joss Stone   UNITED KINGDOM
495224 Michael Praetorius   GERMANY
495272 Nikolay Semyonov   Russia
495296 Kimiko Date   JAPAN
495350 Toni Braxton   UNITED STATES
495401 Guntis Ulmanis   LATVIA
495650 Birgit Prinz   GERMANY
496352 Rasheed Wallace   UNITED STATES
496403 Mikhail Chigorin   Russia
496570 Vince Carter   UNITED STATES
496675 Anthony Minghella   UNITED KINGDOM
497050 Claude Berri   FRANCE
497087 Mathieu Kassovitz   FRANCE
497533 Mikhail Fradkov   Russia
497887 Donald J. Cram   United States
498263 Thutmose I   Unknown
498265 Milo Đukanović   
498335 Fernando González   CHILE
498608 Bengt I. Samuelsson   SWEDEN
498949 Giuseppe Torelli   ITALY
499331 Gabriel Cramer   SWITZERLAND
499509 Joseph Hooton Taylor, Jr.   UNITED STATES
635247 Ellen Barkin   UNITED STATES
499968 Erskine Caldwell   UNITED STATES
500353 Mario J. Molina   MEXICO
501452 Michael Ballack   GERMANY
649484 Rosario Dawson   UNITED STATES
503164 Ray Liotta   UNITED STATES
503314 Peter Graves   UNITED STATES
503394 Norman Foster Ramsey, Jr.   United States
503951 Eduard Kokoity   GEORGIA
503978 Tracy McGrady   UNITED STATES
504030 Chiune Sugihara   JAPAN
505106 Roger Glover   UNITED KINGDOM
505947 João Gilberto   BRAZIL
506052 Thutmose II   Unknown
506080 Jean-Paul Gaultier   FRANCE
506101 John Galliano   Gibraltar
21194008 Kate Bosworth   UNITED STATES
507433 Íker Casillas   SPAIN
508014 Elisabeth Shue   UNITED STATES
25390847 Jeremy Lin   UNITED STATES
508406 Mary McDonnell   UNITED STATES
508599 Hans Sachs   Germany
650466 Marlon Wayans   UNITED STATES
509300 Pappus of Alexandria   Egypt
509446 Evgeni Plushenko   Russia
509451 Paul D. Boyer   United States
25571585 Kesha   UNITED STATES
651268 Lamar Odom   United States
510075 Ben Wallace   UNITED STATES
510372 Louis Le Vau   FRANCE
511002 Nwankwo Kanu   Nigeria
511567 Théodore Géricault   FRANCE
511809 Jay-Jay Okocha   Nigeria
512042 Matthew Fox   United States
512243 Lakshmi Mittal   India
512244 Taras Shevchenko   Ukraine
512467 Tetricus I   Unknown
512698 Nicky Butt   United Kingdom
512734 Mariano Rajoy   SPAIN
513402 Zaha Hadid   Iraq
514090 John of Austria   Germany
514535 Huell Howser   United States
514619 İsmail Enver   TURKEY
515685 Lara Fabian   BELGIUM
515766 Laura Pausini   ITALY
515769 Owen Willans Richardson   UNITED KINGDOM
517303 Siegbert Tarrasch   POLAND
517348 Amir Khusro   India
518314 Katharina von Bora   Germany
518686 Baruch Samuel Blumberg   UNITED STATES
37275 Denise Richards   UNITED STATES
518749 Georg Wittig   Germany
518761 Adam de la Halle   France
74097 James McNeill Whistler   UNITED STATES
519074 Nizam al-Mulk   Iran
519079 Tulsidas   India
519437 Julia Gillard   UNITED KINGDOM
519607 Kathy Bates   UNITED STATES
520754 Yevgeny Primakov   Ukraine
520837 Letizia, Princess of Asturias   SPAIN
521165 Mohammed bin Rashid Al Maktoum   UNITED ARAB EMIRATES
521992 Clifford Shull   UNITED STATES
522014 Kristin Scott Thomas   UNITED KINGDOM
652931 Omar Epps   UNITED STATES
523032 Kanye West   UNITED STATES
523522 Catherine Ashton, Baroness Ashton of Upholland   United Kingdom
523641 Najib Tun Razak   MALAYSIA
523995 Louis Antoine de Saint-Just   FRANCE
524149 Wes Anderson   UNITED STATES
191314 Jimmy Connors   UNITED STATES
524393 Andrei Zhdanov   UKRAINE
524577 Ronaldinho   BRAZIL
524771 Howard Gardner   UNITED STATES
524904 Cedric the Entertainer   UNITED STATES
524981 Ernst Karl Abbe   GERMANY
458654 Jackie Joyner-Kersee   UNITED STATES
525141 Jürgen Klinsmann   GERMANY
525755 Kevin Garnett   UNITED STATES
526155 Teddy Sheringham   UNITED KINGDOM
526167 Dwight Yorke   Trinidad and Tobago
675321 Immanuel Wallerstein   UNITED STATES
526592 Michael York   UNITED KINGDOM
526931 Rudolf Bultmann   GERMANY
527989 Andy Williams   UNITED STATES
528312 Michael E. Brown   United States
34016927 Skrillex   United States
528673 Wesley Snipes   UNITED STATES
528723 Françoise Sagan   France
528894 Palmiro Togliatti   ITALY
113746 Sean Penn   UNITED STATES
529134 Sven Hedin   SWEDEN
529282 Nikolai Przhevalsky   Russia
529758 Victor Pelevin   Russia
530567 Bam Margera   United States
699537 Stanley Cohen   UNITED STATES
530997 Amanda Tapping   United Kingdom
531714 Kurt Schuschnigg   ITALY
531887 Yevgeniy Yevtushenko   Russia
534366 Barack Obama   UNITED STATES
534624 Arantxa Sánchez Vicario   SPAIN
534636 Stellan Skarsgård   SWEDEN
535230 Tahmasp I   Iran
535506 Lila Downs   MEXICO
535887 Uwe Seeler   GERMANY
535978 Tommi Mäkinen   Finland
536739 Ibn Bajjah   SPAIN
710551 Celeste Holm   UNITED STATES
537070 Otto Loewi   Germany
537220 William Giauque   Canada
537323 Kim Wilde   United Kingdom
537682 Chris Bosh   UNITED STATES
537683 Patricio Aylwin   CHILE
537725 Ibrahim Rugova   SERBIA
538422 Armin Mueller-Stahl   Russia
144152 Kevin Costner   UNITED STATES
539048 Stephen Chow   CHINA
539074 Georges Dumézil   FRANCE
539123 Jari Litmanen   FINLAND
539296 Andrea Palladio   ITALY
727467 Rosalyn Sussman Yalow   UNITED STATES
541346 Sergey Lavrov   Russia
541421 Peggy Ashcroft   United Kingdom
541724 Dieter Bohlen   GERMANY
541725 Thomas Anders   Germany
541883 Tore André Flo   NORWAY
542407 Antonio Saca   EL SALVADOR
1465655 Brad Guzan   UNITED STATES
543175 Wilhelm Ritter von Leeb   GERMANY
543293 Iván Zamorano   CHILE
543474 Georg von Küchler   GERMANY
543675 Jay Chou   Taiwan
544255 Ludwig Boltzmann   AUSTRIA
544276 Boris Tadić   BOSNIA AND HERZEGOVINA
544552 William IX, Duke of Aquitaine   France
544604 Ferdinand Schörner   GERMANY
544668 Ismail I   Iran
545253 Rick Perry   United States
477177 Walter Brennan   UNITED STATES
545982 Amenhotep I   Unknown
546077 Amenhotep II   EGYPT
546356 Danilo Türk   SLOVENIA
547001 Avidius Cassius   TURKEY
547384 Steven Gerrard   UNITED KINGDOM
547524 Marcelo Caetano   PORTUGAL
547527 Jacques Monod   FRANCE
547577 Carlos Andrés Pérez   Venezuela
548105 Muhammad Yunus   BANGLADESH
548212 Jenson Button   United Kingdom
548242 Brian Johnson   UNITED KINGDOM
548540 Gaston Bachelard   France
548548 Zlatko Zahovič   SLOVENIA
548569 Gérard Philipe   FRANCE
548864 Mario Monti   ITALY
548880 Emil Hácha   CZECH REPUBLIC
549297 Maximilian von Weichs   GERMANY
549389 Wolfram von Richthofen   POLAND
549418 Thutmose IV   Unknown
549492 Dietmar Hamann   Germany
549681 Alois Hitler   AUSTRIA
549798 Jakob Roggeveen   Netherlands
550071 Heinrich Müller   GERMANY
550592 Varlam Shalamov   Russia
550788 Franco Alfano   Italy
551483 Angus Young   UNITED KINGDOM
167378 Venus Williams   UNITED STATES
551898 Don Cheadle   UNITED STATES
552299 Heinrich Otto Wieland   Germany
552327 Sándor Petőfi   HUNGARY
552843 Glenn Hoddle   UNITED KINGDOM
553222 Fred Dalton Thompson   UNITED STATES
553525 Walter Haworth   UNITED KINGDOM
553772 Robert Pirès   FRANCE
2546319 Jane Lynch   UNITED STATES
555097 Yakov Sverdlov   Russia
555204 Clovis IV   Unknown
555211 John of Nepomuk   CZECH REPUBLIC
555267 Annibale de Gasparis   Italy
555313 Manetho   Egypt
555483 Vitali Klitschko   KYRGYZSTAN
555532 Baldwin Spencer   Antigua and Barbuda
555623 Famke Janssen   NETHERLANDS
555681 Jimmy Floyd Hasselbaink   SURINAME
556345 Laurent Fignon   France
556449 Enrique Granados   SPAIN
556674 Marcel Pagnol   France
556846 Ernst Cassirer   POLAND
556880 Richard Adolf Zsigmondy   AUSTRIA
556903 Andy Cole   UNITED KINGDOM
557007 Nicolas Sarkozy   FRANCE
557030 Danny Murphy   United Kingdom
557040 Milan Baroš   CZECH REPUBLIC
557154 Gabriel Batistuta   ARGENTINA
557462 Agatha of Sicily   ITALY
557518 Aloysius Gonzaga   ITALY
558139 Malcolm Young   UNITED KINGDOM
558193 John Zápolya   Slovakia
8394551 Jaden Smith   UNITED STATES
558588 Zhelyu Zhelev   BULGARIA
558631 Karl Ziegler   Germany
558698 Taslima Nasrin   BANGLADESH
559058 Vytautas Landsbergis   LITHUANIA
559085 Valdas Adamkus   LITHUANIA
559673 Joe Cole   UNITED KINGDOM
559753 Michael D. Higgins   IRELAND
561874 Sinan   TURKEY
562208 Matt Busby   UNITED KINGDOM
562598 Fabian Gottlieb von Bellingshausen   Estonia
562802 Carlo Borromeo   ITALY
563078 William Arthur Lewis   SAINT LUCIA
563540 Heinrich Lenz   ESTONIA
563975 François Hollande   FRANCE
563982 Ségolène Royal   Senegal
564011 Paul Emil von Lettow-Vorbeck   GERMANY
762368 Marshall Warren Nirenberg   UNITED STATES
18621887 Theodore Kaczynski   UNITED STATES
564161 Mark Webber   AUSTRALIA
564225 Brett Emerton   Australia
564854 Diosdado Macapagal   PHILIPPINES
12416709 Colbie Caillat   UNITED STATES
566471 Brad Friedel   United States
566796 Nílton Santos   BRAZIL
567174 Lion Feuchtwanger   Germany
568109 Parker Posey   UNITED STATES
568571 Gabriel Marcel   FRANCE
1628217 Scott Speed   UNITED STATES
569123 Johann Deisenhofer   Germany
569567 Yuri Dolgorukiy   Unknown
570302 Carl Ditters von Dittersdorf   AUSTRIA
570768 Jigme Dorji Wangchuck   BHUTAN
571418 Ernst Bloch   Germany
571531 Eduardo Chillida   Spain
571725 Queen Rania of Jordan   Kuwait
572306 Kim Gu   South Korea
572438 Lee Strasberg   Ukraine
572862 Henri Rousseau   FRANCE
572897 Marine Le Pen   FRANCE
573330 Lawrence Gonzi   MALTA
573667 Wilhelm Hauff   Germany
573694 Charles Edouard Guillaume   SWITZERLAND
573710 Joost van den Vondel   Germany
573846 Karl Manne Georg Siegbahn   SWEDEN
573998 Jean Baptiste Perrin   FRANCE
574470 Niels Gade   DENMARK
574751 Simone Veil   FRANCE
